"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"1985-01-01T14:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.41,"bereinigt"
"1985-01-01T14:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",42.66,"bereinigt"
"1985-01-01T14:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",9.28,"bereinigt"
"1985-01-01T14:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",29.75,"bereinigt"
"1985-01-01T14:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",46.77,"bereinigt"
"1985-01-01T15:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.48,"bereinigt"
"1985-01-01T15:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",43.7,"bereinigt"
"1985-01-01T15:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",13.4,"bereinigt"
"1985-01-01T15:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",33.6,"bereinigt"
"1985-01-01T15:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",41.64,"bereinigt"
"1985-01-01T16:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.37,"bereinigt"
"1985-01-01T16:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",48.84,"bereinigt"
"1985-01-01T16:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",8.76,"bereinigt"
"1985-01-01T16:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",32.56,"bereinigt"
"1985-01-01T16:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",41.63,"bereinigt"
"1985-01-01T17:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.39,"bereinigt"
"1985-01-01T17:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",44.72,"bereinigt"
"1985-01-01T17:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",11.86,"bereinigt"
"1985-01-01T17:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",32.89,"bereinigt"
"1985-01-01T17:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",38.03,"bereinigt"
"1985-01-01T18:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.32,"bereinigt"
"1985-01-01T18:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",42.16,"bereinigt"
"1985-01-01T18:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",12.88,"bereinigt"
"1985-01-01T18:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",32.38,"bereinigt"
"1985-01-01T18:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",33.92,"bereinigt"
"1985-01-01T19:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.29,"bereinigt"
"1985-01-01T19:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",38.05,"bereinigt"
"1985-01-01T19:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",6.7,"bereinigt"
"1985-01-01T19:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",25.27,"bereinigt"
"1985-01-01T19:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1985-01-01T20:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.32,"bereinigt"
"1985-01-01T20:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",34.96,"bereinigt"
"1985-01-01T20:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",5.68,"bereinigt"
"1985-01-01T20:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",22.83,"bereinigt"
"1985-01-01T20:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1985-01-01T21:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.35,"bereinigt"
"1985-01-01T21:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",34.44,"bereinigt"
"1985-01-01T21:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",6.19,"bereinigt"
"1985-01-01T21:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",22.97,"bereinigt"
"1985-01-01T21:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1985-01-01T22:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.42,"bereinigt"
"1985-01-01T22:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",29.81,"bereinigt"
"1985-01-01T22:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",6.7,"bereinigt"
"1985-01-01T22:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",20.96,"bereinigt"
"1985-01-01T22:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",20.55,"bereinigt"
"1985-01-01T23:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.32,"bereinigt"
"1985-01-01T23:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",28.27,"bereinigt"
"1985-01-01T23:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",4.64,"bereinigt"
"1985-01-01T23:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",18.51,"bereinigt"
"1985-01-01T23:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",16.44,"bereinigt"
"1985-01-02T00:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.33,"bereinigt"
"1985-01-02T00:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",28.27,"bereinigt"
"1985-01-02T00:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",4.64,"bereinigt"
"1985-01-02T00:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",18.51,"bereinigt"
"1985-01-02T00:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",16.45,"bereinigt"
"1985-01-02T01:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.25,"bereinigt"
"1985-01-02T01:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",24.67,"bereinigt"
"1985-01-02T01:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",3.61,"bereinigt"
"1985-01-02T01:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",15.79,"bereinigt"
"1985-01-02T01:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",17.48,"bereinigt"
"1985-01-02T02:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.19,"bereinigt"
"1985-01-02T02:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",21.59,"bereinigt"
"1985-01-02T02:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",2.58,"bereinigt"
"1985-01-02T02:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",13.35,"bereinigt"
"1985-01-02T02:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",16.96,"bereinigt"
"1985-01-02T03:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.25,"bereinigt"
"1985-01-02T03:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",22.62,"bereinigt"
"1985-01-02T03:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",2.58,"bereinigt"
"1985-01-02T03:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",13.89,"bereinigt"
"1985-01-02T03:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",15.42,"bereinigt"
"1985-01-02T04:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.19,"bereinigt"
"1985-01-02T04:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",22.11,"bereinigt"
"1985-01-02T04:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",2.06,"bereinigt"
"1985-01-02T04:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",13.21,"bereinigt"
"1985-01-02T04:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",14.91,"bereinigt"
"1985-01-02T05:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.22,"bereinigt"
"1985-01-02T05:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",26.22,"bereinigt"
"1985-01-02T05:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",2.06,"bereinigt"
"1985-01-02T05:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",15.36,"bereinigt"
"1985-01-02T05:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",17.99,"bereinigt"
"1985-01-02T06:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.19,"bereinigt"
"1985-01-02T06:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",31.35,"bereinigt"
"1985-01-02T06:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",3.61,"bereinigt"
"1985-01-02T06:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",19.29,"bereinigt"
"1985-01-02T06:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",19.54,"bereinigt"
"1985-01-02T07:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.32,"bereinigt"
"1985-01-02T07:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",40.09,"bereinigt"
"1985-01-02T07:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",3.61,"bereinigt"
"1985-01-02T07:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",23.86,"bereinigt"
"1985-01-02T07:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",26.73,"bereinigt"
"1985-01-02T08:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.31,"bereinigt"
"1985-01-02T08:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",46.26,"bereinigt"
"1985-01-02T08:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",8.24,"bereinigt"
"1985-01-02T08:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",30.8,"bereinigt"
"1985-01-02T08:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",34.44,"bereinigt"
"1985-01-02T09:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.34,"bereinigt"
"1985-01-02T09:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",41.12,"bereinigt"
"1985-01-02T09:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",9.27,"bereinigt"
"1985-01-02T09:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",28.94,"bereinigt"
"1985-01-02T09:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",30.84,"bereinigt"
"1985-01-02T10:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.34,"bereinigt"
"1985-01-02T10:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",44.72,"bereinigt"
"1985-01-02T10:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",11.85,"bereinigt"
"1985-01-02T10:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",32.89,"bereinigt"
"1985-01-02T10:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1985-01-02T11:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.4,"bereinigt"
"1985-01-02T11:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",48.83,"bereinigt"
"1985-01-02T11:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",13.4,"bereinigt"
"1985-01-02T11:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",36.28,"bereinigt"
"1985-01-02T11:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1985-01-02T12:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",NA,"bereinigt"
"1985-01-02T12:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",NA,"bereinigt"
"1985-01-02T12:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",NA,"bereinigt"
"1985-01-02T12:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",NA,"bereinigt"
"1985-01-02T12:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1985-01-02T13:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.6,"bereinigt"
"1985-01-02T13:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",51.4,"bereinigt"
"1985-01-02T13:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",20.62,"bereinigt"
"1985-01-02T13:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",43.41,"bereinigt"
"1985-01-02T13:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",40.62,"bereinigt"
"1985-01-02T14:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.61,"bereinigt"
"1985-01-02T14:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",54.49,"bereinigt"
"1985-01-02T14:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",25.77,"bereinigt"
"1985-01-02T14:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",49.16,"bereinigt"
"1985-01-02T14:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",48.31,"bereinigt"
"1985-01-02T15:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.66,"bereinigt"
"1985-01-02T15:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",57.57,"bereinigt"
"1985-01-02T15:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",29.89,"bereinigt"
"1985-01-02T15:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",54.07,"bereinigt"
"1985-01-02T15:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",51.91,"bereinigt"
"1985-01-02T16:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.83,"bereinigt"
"1985-01-02T16:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",65.29,"bereinigt"
"1985-01-02T16:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",41.75,"bereinigt"
"1985-01-02T16:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",67.61,"bereinigt"
"1985-01-02T16:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",59.11,"bereinigt"
"1985-01-02T17:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.43,"bereinigt"
"1985-01-02T17:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",69.4,"bereinigt"
"1985-01-02T17:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",78.86,"bereinigt"
"1985-01-02T17:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",99.51,"bereinigt"
"1985-01-02T17:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",72.47,"bereinigt"
"1985-01-02T18:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",2.35,"bereinigt"
"1985-01-02T18:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",78.65,"bereinigt"
"1985-01-02T18:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",208.74,"bereinigt"
"1985-01-02T18:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",208.49,"bereinigt"
"1985-01-02T18:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",104.86,"bereinigt"
"1985-01-02T19:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.53,"bereinigt"
"1985-01-02T19:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",67.86,"bereinigt"
"1985-01-02T19:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",91.74,"bereinigt"
"1985-01-02T19:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",109.04,"bereinigt"
"1985-01-02T19:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",87.89,"bereinigt"
"1985-01-02T20:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.66,"bereinigt"
"1985-01-02T20:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",62.21,"bereinigt"
"1985-01-02T20:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",29.38,"bereinigt"
"1985-01-02T20:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",56.08,"bereinigt"
"1985-01-02T20:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",79.16,"bereinigt"
"1985-01-02T21:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.59,"bereinigt"
"1985-01-02T21:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",61.17,"bereinigt"
"1985-01-02T21:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",31.96,"bereinigt"
"1985-01-02T21:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",57.61,"bereinigt"
"1985-01-02T21:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",111.55,"bereinigt"
"1985-01-02T22:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.65,"bereinigt"
"1985-01-02T22:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",61.69,"bereinigt"
"1985-01-02T22:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",29.89,"bereinigt"
"1985-01-02T22:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",56.23,"bereinigt"
"1985-01-02T22:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",129.52,"bereinigt"
"1985-01-02T23:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.7,"bereinigt"
"1985-01-02T23:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",60.14,"bereinigt"
"1985-01-02T23:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",33.5,"bereinigt"
"1985-01-02T23:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",58.31,"bereinigt"
"1985-01-02T23:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",135.17,"bereinigt"
"1985-01-03T00:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.65,"bereinigt"
"1985-01-03T00:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",60.66,"bereinigt"
"1985-01-03T00:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",30.92,"bereinigt"
"1985-01-03T00:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",56.51,"bereinigt"
"1985-01-03T00:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",143.92,"bereinigt"
"1985-01-03T01:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.56,"bereinigt"
"1985-01-03T01:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",60.14,"bereinigt"
"1985-01-03T01:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",22.16,"bereinigt"
"1985-01-03T01:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",49.22,"bereinigt"
"1985-01-03T01:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1985-01-03T02:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.42,"bereinigt"
"1985-01-03T02:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",60.66,"bereinigt"
