"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2023-01-08T12:00+0100","Zch_Schimmelstrasse","NO","h1","µg/m3",8.51,"provisorisch"
"2023-01-08T12:00+0100","Zch_Schimmelstrasse","NO2","h1","µg/m3",30.01,"provisorisch"
"2023-01-08T12:00+0100","Zch_Schimmelstrasse","O3","h1","µg/m3",27.42,"provisorisch"
"2023-01-08T12:00+0100","Zch_Schimmelstrasse","PM10","h1","µg/m3",7.35,"provisorisch"
"2023-01-08T12:00+0100","Zch_Schimmelstrasse","PM2.5","h1","µg/m3",5.46,"provisorisch"
"2023-01-08T12:00+0100","Zch_Heubeeribüel","NOx","h1","ppb",6.09,"provisorisch"
"2023-01-08T12:00+0100","Zch_Heubeeribüel","NO","h1","µg/m3",0.92,"provisorisch"
"2023-01-08T12:00+0100","Zch_Heubeeribüel","NO2","h1","µg/m3",10.24,"provisorisch"
"2023-01-08T12:00+0100","Zch_Heubeeribüel","O3","h1","µg/m3",53.91,"provisorisch"
"2023-01-08T12:00+0100","Zch_Rosengartenstrasse","NOx","h1","ppb",38.25,"provisorisch"
"2023-01-08T12:00+0100","Zch_Rosengartenstrasse","NO","h1","µg/m3",23.54,"provisorisch"
"2023-01-08T12:00+0100","Zch_Rosengartenstrasse","NO2","h1","µg/m3",37.05,"provisorisch"
"2023-01-08T12:00+0100","Zch_Rosengartenstrasse","O3","h1","µg/m3",27.32,"provisorisch"
"2023-01-08T12:00+0100","Zch_Rosengartenstrasse","PM10","h1","µg/m3",7.8,"provisorisch"
"2023-01-08T12:00+0100","Zch_Rosengartenstrasse","PM2.5","h1","µg/m3",5.04,"provisorisch"
"2023-01-08T13:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.27,"provisorisch"
"2023-01-08T13:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",1.05,"provisorisch"
"2023-01-08T13:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",15.05,"provisorisch"
"2023-01-08T13:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",5.93,"provisorisch"
"2023-01-08T13:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",19.69,"provisorisch"
"2023-01-08T13:00+0100","Zch_Stampfenbachstrasse","O3","h1","µg/m3",29.4,"provisorisch"
"2023-01-08T13:00+0100","Zch_Stampfenbachstrasse","PM10","h1","µg/m3",7.6,"provisorisch"
"2023-01-08T13:00+0100","Zch_Stampfenbachstrasse","PM2.5","h1","µg/m3",6.23,"provisorisch"
"2023-01-08T13:00+0100","Zch_Schimmelstrasse","NOx","h1","ppb",24.1,"provisorisch"
"2023-01-08T13:00+0100","Zch_Schimmelstrasse","NO","h1","µg/m3",10.07,"provisorisch"
"2023-01-08T13:00+0100","Zch_Schimmelstrasse","NO2","h1","µg/m3",30.63,"provisorisch"
"2023-01-08T13:00+0100","Zch_Schimmelstrasse","O3","h1","µg/m3",27.01,"provisorisch"
"2023-01-08T13:00+0100","Zch_Schimmelstrasse","PM10","h1","µg/m3",7.99,"provisorisch"
"2023-01-08T13:00+0100","Zch_Schimmelstrasse","PM2.5","h1","µg/m3",5.8,"provisorisch"
"2023-01-08T13:00+0100","Zch_Heubeeribüel","NOx","h1","ppb",9.52,"provisorisch"
"2023-01-08T13:00+0100","Zch_Heubeeribüel","NO","h1","µg/m3",1.87,"provisorisch"
"2023-01-08T13:00+0100","Zch_Heubeeribüel","NO2","h1","µg/m3",15.33,"provisorisch"
"2023-01-08T13:00+0100","Zch_Heubeeribüel","O3","h1","µg/m3",33.18,"provisorisch"
"2023-01-08T13:00+0100","Zch_Rosengartenstrasse","NOx","h1","ppb",34.74,"provisorisch"
"2023-01-08T13:00+0100","Zch_Rosengartenstrasse","NO","h1","µg/m3",23.09,"provisorisch"
"2023-01-08T13:00+0100","Zch_Rosengartenstrasse","NO2","h1","µg/m3",31.04,"provisorisch"
"2023-01-08T13:00+0100","Zch_Rosengartenstrasse","O3","h1","µg/m3",27.28,"provisorisch"
"2023-01-08T13:00+0100","Zch_Rosengartenstrasse","PM10","h1","µg/m3",8.37,"provisorisch"
"2023-01-08T13:00+0100","Zch_Rosengartenstrasse","PM2.5","h1","µg/m3",5.76,"provisorisch"
"2023-01-08T14:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.24,"provisorisch"
"2023-01-08T14:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",1.01,"provisorisch"
"2023-01-08T14:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",17.03,"provisorisch"
"2023-01-08T14:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",6.9,"provisorisch"
"2023-01-08T14:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",21.97,"provisorisch"
"2023-01-08T14:00+0100","Zch_Stampfenbachstrasse","O3","h1","µg/m3",30.64,"provisorisch"
"2023-01-08T14:00+0100","Zch_Stampfenbachstrasse","PM10","h1","µg/m3",7.84,"provisorisch"
"2023-01-08T14:00+0100","Zch_Stampfenbachstrasse","PM2.5","h1","µg/m3",6.46,"provisorisch"
"2023-01-08T14:00+0100","Zch_Schimmelstrasse","NOx","h1","ppb",23.91,"provisorisch"
"2023-01-08T14:00+0100","Zch_Schimmelstrasse","NO","h1","µg/m3",9.77,"provisorisch"
"2023-01-08T14:00+0100","Zch_Schimmelstrasse","NO2","h1","µg/m3",30.75,"provisorisch"
"2023-01-08T14:00+0100","Zch_Schimmelstrasse","O3","h1","µg/m3",22.91,"provisorisch"
"2023-01-08T14:00+0100","Zch_Schimmelstrasse","PM10","h1","µg/m3",8.59,"provisorisch"
"2023-01-08T14:00+0100","Zch_Schimmelstrasse","PM2.5","h1","µg/m3",6.6,"provisorisch"
"2023-01-08T14:00+0100","Zch_Heubeeribüel","NOx","h1","ppb",4.67,"provisorisch"
"2023-01-08T14:00+0100","Zch_Heubeeribüel","NO","h1","µg/m3",0.65,"provisorisch"
"2023-01-08T14:00+0100","Zch_Heubeeribüel","NO2","h1","µg/m3",7.93,"provisorisch"
"2023-01-08T14:00+0100","Zch_Heubeeribüel","O3","h1","µg/m3",48.18,"provisorisch"
"2023-01-08T14:00+0100","Zch_Rosengartenstrasse","NOx","h1","ppb",33.11,"provisorisch"
"2023-01-08T14:00+0100","Zch_Rosengartenstrasse","NO","h1","µg/m3",19.96,"provisorisch"
"2023-01-08T14:00+0100","Zch_Rosengartenstrasse","NO2","h1","µg/m3",32.72,"provisorisch"
"2023-01-08T14:00+0100","Zch_Rosengartenstrasse","O3","h1","µg/m3",24.41,"provisorisch"
"2023-01-08T14:00+0100","Zch_Rosengartenstrasse","PM10","h1","µg/m3",9.17,"provisorisch"
"2023-01-08T14:00+0100","Zch_Rosengartenstrasse","PM2.5","h1","µg/m3",6.72,"provisorisch"
"2023-01-08T15:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.3,"provisorisch"
"2023-01-08T15:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",1.04,"provisorisch"
"2023-01-08T15:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",27.8,"provisorisch"
"2023-01-08T15:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",14.23,"provisorisch"
"2023-01-08T15:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",31.34,"provisorisch"
"2023-01-08T15:00+0100","Zch_Stampfenbachstrasse","O3","h1","µg/m3",21.22,"provisorisch"
"2023-01-08T15:00+0100","Zch_Stampfenbachstrasse","PM10","h1","µg/m3",8.33,"provisorisch"
"2023-01-08T15:00+0100","Zch_Stampfenbachstrasse","PM2.5","h1","µg/m3",6.78,"provisorisch"
"2023-01-08T15:00+0100","Zch_Schimmelstrasse","NOx","h1","ppb",28.24,"provisorisch"
"2023-01-08T15:00+0100","Zch_Schimmelstrasse","NO","h1","µg/m3",12.33,"provisorisch"
"2023-01-08T15:00+0100","Zch_Schimmelstrasse","NO2","h1","µg/m3",35.11,"provisorisch"
"2023-01-08T15:00+0100","Zch_Schimmelstrasse","O3","h1","µg/m3",21.96,"provisorisch"
"2023-01-08T15:00+0100","Zch_Schimmelstrasse","PM10","h1","µg/m3",8.77,"provisorisch"
"2023-01-08T15:00+0100","Zch_Schimmelstrasse","PM2.5","h1","µg/m3",6.68,"provisorisch"
"2023-01-08T15:00+0100","Zch_Heubeeribüel","NOx","h1","ppb",5.03,"provisorisch"
"2023-01-08T15:00+0100","Zch_Heubeeribüel","NO","h1","µg/m3",0.59,"provisorisch"
"2023-01-08T15:00+0100","Zch_Heubeeribüel","NO2","h1","µg/m3",8.72,"provisorisch"
"2023-01-08T15:00+0100","Zch_Heubeeribüel","O3","h1","µg/m3",48.76,"provisorisch"
"2023-01-08T15:00+0100","Zch_Rosengartenstrasse","NOx","h1","ppb",44.2,"provisorisch"
"2023-01-08T15:00+0100","Zch_Rosengartenstrasse","NO","h1","µg/m3",27.56,"provisorisch"
"2023-01-08T15:00+0100","Zch_Rosengartenstrasse","NO2","h1","µg/m3",42.27,"provisorisch"
"2023-01-08T15:00+0100","Zch_Rosengartenstrasse","O3","h1","µg/m3",19.19,"provisorisch"
"2023-01-08T15:00+0100","Zch_Rosengartenstrasse","PM10","h1","µg/m3",9.1,"provisorisch"
"2023-01-08T15:00+0100","Zch_Rosengartenstrasse","PM2.5","h1","µg/m3",6.33,"provisorisch"
"2023-01-08T16:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.38,"provisorisch"
"2023-01-08T16:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",1.08,"provisorisch"
"2023-01-08T16:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",33.1,"provisorisch"
"2023-01-08T16:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",13.66,"provisorisch"
"2023-01-08T16:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",42.35,"provisorisch"
"2023-01-08T16:00+0100","Zch_Stampfenbachstrasse","O3","h1","µg/m3",8.86,"provisorisch"
"2023-01-08T16:00+0100","Zch_Stampfenbachstrasse","PM10","h1","µg/m3",10.07,"provisorisch"
"2023-01-08T16:00+0100","Zch_Stampfenbachstrasse","PM2.5","h1","µg/m3",8.28,"provisorisch"
"2023-01-08T16:00+0100","Zch_Schimmelstrasse","NOx","h1","ppb",38.04,"provisorisch"
"2023-01-08T16:00+0100","Zch_Schimmelstrasse","NO","h1","µg/m3",17.41,"provisorisch"
"2023-01-08T16:00+0100","Zch_Schimmelstrasse","NO2","h1","µg/m3",46.06,"provisorisch"
"2023-01-08T16:00+0100","Zch_Schimmelstrasse","O3","h1","µg/m3",16.43,"provisorisch"
"2023-01-08T16:00+0100","Zch_Schimmelstrasse","PM10","h1","µg/m3",9.73,"provisorisch"
"2023-01-08T16:00+0100","Zch_Schimmelstrasse","PM2.5","h1","µg/m3",7.71,"provisorisch"
"2023-01-08T16:00+0100","Zch_Heubeeribüel","NOx","h1","ppb",3.19,"provisorisch"
"2023-01-08T16:00+0100","Zch_Heubeeribüel","NO","h1","µg/m3",0.32,"provisorisch"
"2023-01-08T16:00+0100","Zch_Heubeeribüel","NO2","h1","µg/m3",5.62,"provisorisch"
"2023-01-08T16:00+0100","Zch_Heubeeribüel","O3","h1","µg/m3",51.04,"provisorisch"
"2023-01-08T16:00+0100","Zch_Rosengartenstrasse","NOx","h1","ppb",30.01,"provisorisch"
"2023-01-08T16:00+0100","Zch_Rosengartenstrasse","NO","h1","µg/m3",11.19,"provisorisch"
"2023-01-08T16:00+0100","Zch_Rosengartenstrasse","NO2","h1","µg/m3",40.23,"provisorisch"
"2023-01-08T16:00+0100","Zch_Rosengartenstrasse","O3","h1","µg/m3",12.79,"provisorisch"
"2023-01-08T16:00+0100","Zch_Rosengartenstrasse","PM10","h1","µg/m3",9.75,"provisorisch"
"2023-01-08T16:00+0100","Zch_Rosengartenstrasse","PM2.5","h1","µg/m3",6.98,"provisorisch"
"2023-01-08T17:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.38,"provisorisch"
"2023-01-08T17:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",1.14,"provisorisch"
"2023-01-08T17:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",32.66,"provisorisch"
"2023-01-08T17:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",10.34,"provisorisch"
"2023-01-08T17:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",46.61,"provisorisch"
"2023-01-08T17:00+0100","Zch_Stampfenbachstrasse","O3","h1","µg/m3",4.13,"provisorisch"
"2023-01-08T17:00+0100","Zch_Stampfenbachstrasse","PM10","h1","µg/m3",11.31,"provisorisch"
"2023-01-08T17:00+0100","Zch_Stampfenbachstrasse","PM2.5","h1","µg/m3",9.55,"provisorisch"
"2023-01-08T17:00+0100","Zch_Schimmelstrasse","NOx","h1","ppb",51.25,"provisorisch"
"2023-01-08T17:00+0100","Zch_Schimmelstrasse","NO","h1","µg/m3",27.22,"provisorisch"
"2023-01-08T17:00+0100","Zch_Schimmelstrasse","NO2","h1","µg/m3",56.26,"provisorisch"
"2023-01-08T17:00+0100","Zch_Schimmelstrasse","O3","h1","µg/m3",6.01,"provisorisch"
"2023-01-08T17:00+0100","Zch_Schimmelstrasse","PM10","h1","µg/m3",11.29,"provisorisch"
"2023-01-08T17:00+0100","Zch_Schimmelstrasse","PM2.5","h1","µg/m3",8.49,"provisorisch"
"2023-01-08T17:00+0100","Zch_Heubeeribüel","NOx","h1","ppb",5.77,"provisorisch"
"2023-01-08T17:00+0100","Zch_Heubeeribüel","NO","h1","µg/m3",0.48,"provisorisch"
"2023-01-08T17:00+0100","Zch_Heubeeribüel","NO2","h1","µg/m3",10.3,"provisorisch"
"2023-01-08T17:00+0100","Zch_Heubeeribüel","O3","h1","µg/m3",43.1,"provisorisch"
"2023-01-08T17:00+0100","Zch_Rosengartenstrasse","NOx","h1","ppb",45.38,"provisorisch"
"2023-01-08T17:00+0100","Zch_Rosengartenstrasse","NO","h1","µg/m3",25.88,"provisorisch"
"2023-01-08T17:00+0100","Zch_Rosengartenstrasse","NO2","h1","µg/m3",47.11,"provisorisch"
"2023-01-08T17:00+0100","Zch_Rosengartenstrasse","O3","h1","µg/m3",7.02,"provisorisch"
"2023-01-08T17:00+0100","Zch_Rosengartenstrasse","PM10","h1","µg/m3",13.82,"provisorisch"
"2023-01-08T17:00+0100","Zch_Rosengartenstrasse","PM2.5","h1","µg/m3",10.44,"provisorisch"
"2023-01-08T18:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.37,"provisorisch"
"2023-01-08T18:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",1.27,"provisorisch"
"2023-01-08T18:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",30.2,"provisorisch"
"2023-01-08T18:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",11.22,"provisorisch"
"2023-01-08T18:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",40.56,"provisorisch"
"2023-01-08T18:00+0100","Zch_Stampfenbachstrasse","O3","h1","µg/m3",13.56,"provisorisch"
"2023-01-08T18:00+0100","Zch_Stampfenbachstrasse","PM10","h1","µg/m3",10.81,"provisorisch"
"2023-01-08T18:00+0100","Zch_Stampfenbachstrasse","PM2.5","h1","µg/m3",9.19,"provisorisch"
"2023-01-08T18:00+0100","Zch_Schimmelstrasse","NOx","h1","ppb",54.81,"provisorisch"
"2023-01-08T18:00+0100","Zch_Schimmelstrasse","NO","h1","µg/m3",32.22,"provisorisch"
"2023-01-08T18:00+0100","Zch_Schimmelstrasse","NO2","h1","µg/m3",55.43,"provisorisch"
"2023-01-08T18:00+0100","Zch_Schimmelstrasse","O3","h1","µg/m3",6.93,"provisorisch"
"2023-01-08T18:00+0100","Zch_Schimmelstrasse","PM10","h1","µg/m3",12.83,"provisorisch"
"2023-01-08T18:00+0100","Zch_Schimmelstrasse","PM2.5","h1","µg/m3",10.52,"provisorisch"
"2023-01-08T18:00+0100","Zch_Heubeeribüel","NOx","h1","ppb",5.17,"provisorisch"
"2023-01-08T18:00+0100","Zch_Heubeeribüel","NO","h1","µg/m3",0.57,"provisorisch"
"2023-01-08T18:00+0100","Zch_Heubeeribüel","NO2","h1","µg/m3",9.01,"provisorisch"
"2023-01-08T18:00+0100","Zch_Heubeeribüel","O3","h1","µg/m3",46.58,"provisorisch"
"2023-01-08T18:00+0100","Zch_Rosengartenstrasse","NOx","h1","ppb",42.62,"provisorisch"
"2023-01-08T18:00+0100","Zch_Rosengartenstrasse","NO","h1","µg/m3",21.44,"provisorisch"
"2023-01-08T18:00+0100","Zch_Rosengartenstrasse","NO2","h1","µg/m3",48.63,"provisorisch"
"2023-01-08T18:00+0100","Zch_Rosengartenstrasse","O3","h1","µg/m3",8.57,"provisorisch"
"2023-01-08T18:00+0100","Zch_Rosengartenstrasse","PM10","h1","µg/m3",11.95,"provisorisch"
"2023-01-08T18:00+0100","Zch_Rosengartenstrasse","PM2.5","h1","µg/m3",8.96,"provisorisch"
"2023-01-08T19:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.3,"provisorisch"
"2023-01-08T19:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",1.19,"provisorisch"
"2023-01-08T19:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",28.45,"provisorisch"
"2023-01-08T19:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",12.05,"provisorisch"
"2023-01-08T19:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",35.92,"provisorisch"
"2023-01-08T19:00+0100","Zch_Stampfenbachstrasse","O3","h1","µg/m3",15.78,"provisorisch"
"2023-01-08T19:00+0100","Zch_Stampfenbachstrasse","PM10","h1","µg/m3",9.2,"provisorisch"
"2023-01-08T19:00+0100","Zch_Stampfenbachstrasse","PM2.5","h1","µg/m3",7.94,"provisorisch"
"2023-01-08T19:00+0100","Zch_Schimmelstrasse","NOx","h1","ppb",40.94,"provisorisch"
"2023-01-08T19:00+0100","Zch_Schimmelstrasse","NO","h1","µg/m3",18.74,"provisorisch"
"2023-01-08T19:00+0100","Zch_Schimmelstrasse","NO2","h1","µg/m3",49.56,"provisorisch"
"2023-01-08T19:00+0100","Zch_Schimmelstrasse","O3","h1","µg/m3",4.35,"provisorisch"
"2023-01-08T19:00+0100","Zch_Schimmelstrasse","PM10","h1","µg/m3",13.47,"provisorisch"
"2023-01-08T19:00+0100","Zch_Schimmelstrasse","PM2.5","h1","µg/m3",11.06,"provisorisch"
"2023-01-08T19:00+0100","Zch_Heubeeribüel","NOx","h1","ppb",6.93,"provisorisch"
"2023-01-08T19:00+0100","Zch_Heubeeribüel","NO","h1","µg/m3",0.44,"provisorisch"
"2023-01-08T19:00+0100","Zch_Heubeeribüel","NO2","h1","µg/m3",12.58,"provisorisch"
"2023-01-08T19:00+0100","Zch_Heubeeribüel","O3","h1","µg/m3",43.62,"provisorisch"
"2023-01-08T19:00+0100","Zch_Rosengartenstrasse","NOx","h1","ppb",45.61,"provisorisch"
"2023-01-08T19:00+0100","Zch_Rosengartenstrasse","NO","h1","µg/m3",22.8,"provisorisch"
"2023-01-08T19:00+0100","Zch_Rosengartenstrasse","NO2","h1","µg/m3",52.26,"provisorisch"
"2023-01-08T19:00+0100","Zch_Rosengartenstrasse","O3","h1","µg/m3",3.88,"provisorisch"
"2023-01-08T19:00+0100","Zch_Rosengartenstrasse","PM10","h1","µg/m3",12.93,"provisorisch"
"2023-01-08T19:00+0100","Zch_Rosengartenstrasse","PM2.5","h1","µg/m3",9.95,"provisorisch"
"2023-01-08T20:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.37,"provisorisch"
"2023-01-08T20:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",1.1,"provisorisch"
"2023-01-08T20:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",31.49,"provisorisch"
"2023-01-08T20:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",8.58,"provisorisch"
"2023-01-08T20:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",47.07,"provisorisch"
"2023-01-08T20:00+0100","Zch_Stampfenbachstrasse","O3","h1","µg/m3",3.13,"provisorisch"
"2023-01-08T20:00+0100","Zch_Stampfenbachstrasse","PM10","h1","µg/m3",13.36,"provisorisch"
"2023-01-08T20:00+0100","Zch_Stampfenbachstrasse","PM2.5","h1","µg/m3",11.45,"provisorisch"
"2023-01-08T20:00+0100","Zch_Schimmelstrasse","NOx","h1","ppb",41.39,"provisorisch"
"2023-01-08T20:00+0100","Zch_Schimmelstrasse","NO","h1","µg/m3",19.81,"provisorisch"
"2023-01-08T20:00+0100","Zch_Schimmelstrasse","NO2","h1","µg/m3",48.77,"provisorisch"
"2023-01-08T20:00+0100","Zch_Schimmelstrasse","O3","h1","µg/m3",5.08,"provisorisch"
"2023-01-08T20:00+0100","Zch_Schimmelstrasse","PM10","h1","µg/m3",13.73,"provisorisch"
"2023-01-08T20:00+0100","Zch_Schimmelstrasse","PM2.5","h1","µg/m3",12.2,"provisorisch"
"2023-01-08T20:00+0100","Zch_Heubeeribüel","NOx","h1","ppb",15.91,"provisorisch"
"2023-01-08T20:00+0100","Zch_Heubeeribüel","NO","h1","µg/m3",0.94,"provisorisch"
"2023-01-08T20:00+0100","Zch_Heubeeribüel","NO2","h1","µg/m3",28.99,"provisorisch"
"2023-01-08T20:00+0100","Zch_Heubeeribüel","O3","h1","µg/m3",17.46,"provisorisch"
"2023-01-08T20:00+0100","Zch_Rosengartenstrasse","NOx","h1","ppb",47.9,"provisorisch"
"2023-01-08T20:00+0100","Zch_Rosengartenstrasse","NO","h1","µg/m3",24.63,"provisorisch"
"2023-01-08T20:00+0100","Zch_Rosengartenstrasse","NO2","h1","µg/m3",53.84,"provisorisch"
"2023-01-08T20:00+0100","Zch_Rosengartenstrasse","O3","h1","µg/m3",1.57,"provisorisch"
"2023-01-08T20:00+0100","Zch_Rosengartenstrasse","PM10","h1","µg/m3",13.27,"provisorisch"
"2023-01-08T20:00+0100","Zch_Rosengartenstrasse","PM2.5","h1","µg/m3",10.81,"provisorisch"
"2023-01-08T21:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.3,"provisorisch"
"2023-01-08T21:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",1.09,"provisorisch"
"2023-01-08T21:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",21.78,"provisorisch"
"2023-01-08T21:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",5.16,"provisorisch"
"2023-01-08T21:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",33.74,"provisorisch"
"2023-01-08T21:00+0100","Zch_Stampfenbachstrasse","O3","h1","µg/m3",11.57,"provisorisch"
"2023-01-08T21:00+0100","Zch_Stampfenbachstrasse","PM10","h1","µg/m3",13.08,"provisorisch"
"2023-01-08T21:00+0100","Zch_Stampfenbachstrasse","PM2.5","h1","µg/m3",11.34,"provisorisch"
"2023-01-08T21:00+0100","Zch_Schimmelstrasse","NOx","h1","ppb",36.59,"provisorisch"
"2023-01-08T21:00+0100","Zch_Schimmelstrasse","NO","h1","µg/m3",16.37,"provisorisch"
"2023-01-08T21:00+0100","Zch_Schimmelstrasse","NO2","h1","µg/m3",44.87,"provisorisch"
"2023-01-08T21:00+0100","Zch_Schimmelstrasse","O3","h1","µg/m3",3.32,"provisorisch"
"2023-01-08T21:00+0100","Zch_Schimmelstrasse","PM10","h1","µg/m3",14.38,"provisorisch"
"2023-01-08T21:00+0100","Zch_Schimmelstrasse","PM2.5","h1","µg/m3",12.79,"provisorisch"
"2023-01-08T21:00+0100","Zch_Heubeeribüel","NOx","h1","ppb",5.25,"provisorisch"
"2023-01-08T21:00+0100","Zch_Heubeeribüel","NO","h1","µg/m3",0.24,"provisorisch"
"2023-01-08T21:00+0100","Zch_Heubeeribüel","NO2","h1","µg/m3",9.69,"provisorisch"
"2023-01-08T21:00+0100","Zch_Heubeeribüel","O3","h1","µg/m3",42.57,"provisorisch"
"2023-01-08T21:00+0100","Zch_Rosengartenstrasse","NOx","h1","ppb",47.75,"provisorisch"
"2023-01-08T21:00+0100","Zch_Rosengartenstrasse","NO","h1","µg/m3",25.98,"provisorisch"
"2023-01-08T21:00+0100","Zch_Rosengartenstrasse","NO2","h1","µg/m3",51.48,"provisorisch"
"2023-01-08T21:00+0100","Zch_Rosengartenstrasse","O3","h1","µg/m3",2.49,"provisorisch"
"2023-01-08T21:00+0100","Zch_Rosengartenstrasse","PM10","h1","µg/m3",14.77,"provisorisch"
"2023-01-08T21:00+0100","Zch_Rosengartenstrasse","PM2.5","h1","µg/m3",12.12,"provisorisch"
"2023-01-08T22:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.28,"provisorisch"
"2023-01-08T22:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",1.03,"provisorisch"
"2023-01-08T22:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",15.81,"provisorisch"
"2023-01-08T22:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",1.98,"provisorisch"
"2023-01-08T22:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",27.2,"provisorisch"
"2023-01-08T22:00+0100","Zch_Stampfenbachstrasse","O3","h1","µg/m3",15.06,"provisorisch"
"2023-01-08T22:00+0100","Zch_Stampfenbachstrasse","PM10","h1","µg/m3",12.69,"provisorisch"
"2023-01-08T22:00+0100","Zch_Stampfenbachstrasse","PM2.5","h1","µg/m3",11.28,"provisorisch"
"2023-01-08T22:00+0100","Zch_Schimmelstrasse","NOx","h1","ppb",23.75,"provisorisch"
"2023-01-08T22:00+0100","Zch_Schimmelstrasse","NO","h1","µg/m3",6.88,"provisorisch"
"2023-01-08T22:00+0100","Zch_Schimmelstrasse","NO2","h1","µg/m3",34.87,"provisorisch"
"2023-01-08T22:00+0100","Zch_Schimmelstrasse","O3","h1","µg/m3",9.45,"provisorisch"
"2023-01-08T22:00+0100","Zch_Schimmelstrasse","PM10","h1","µg/m3",13.85,"provisorisch"
"2023-01-08T22:00+0100","Zch_Schimmelstrasse","PM2.5","h1","µg/m3",12.7,"provisorisch"
"2023-01-08T22:00+0100","Zch_Heubeeribüel","NOx","h1","ppb",4.67,"provisorisch"
"2023-01-08T22:00+0100","Zch_Heubeeribüel","NO","h1","µg/m3",0.26,"provisorisch"
"2023-01-08T22:00+0100","Zch_Heubeeribüel","NO2","h1","µg/m3",8.52,"provisorisch"
"2023-01-08T22:00+0100","Zch_Heubeeribüel","O3","h1","µg/m3",47.46,"provisorisch"
"2023-01-08T22:00+0100","Zch_Rosengartenstrasse","NOx","h1","ppb",32.51,"provisorisch"
"2023-01-08T22:00+0100","Zch_Rosengartenstrasse","NO","h1","µg/m3",15.69,"provisorisch"
"2023-01-08T22:00+0100","Zch_Rosengartenstrasse","NO2","h1","µg/m3",38.13,"provisorisch"
"2023-01-08T22:00+0100","Zch_Rosengartenstrasse","O3","h1","µg/m3",11.2,"provisorisch"
"2023-01-08T22:00+0100","Zch_Rosengartenstrasse","PM10","h1","µg/m3",14.56,"provisorisch"
"2023-01-08T22:00+0100","Zch_Rosengartenstrasse","PM2.5","h1","µg/m3",12.03,"provisorisch"
"2023-01-08T23:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.22,"provisorisch"
"2023-01-08T23:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",1.02,"provisorisch"
