"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"1986-01-08T22:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",2.86,"bereinigt"
"1986-01-08T22:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",22.11,"bereinigt"
"1986-01-08T22:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",132.46,"bereinigt"
"1986-01-08T22:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",117.75,"bereinigt"
"1986-01-08T22:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",82.24,"bereinigt"
"1986-01-08T23:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",2.86,"bereinigt"
"1986-01-08T23:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",21.59,"bereinigt"
"1986-01-08T23:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",106.69,"bereinigt"
"1986-01-08T23:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",96.83,"bereinigt"
"1986-01-08T23:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",73.51,"bereinigt"
"1986-01-09T00:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.81,"bereinigt"
"1986-01-09T00:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",27.76,"bereinigt"
"1986-01-09T00:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",68.03,"bereinigt"
"1986-01-09T00:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",69.06,"bereinigt"
"1986-01-09T00:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",67.33,"bereinigt"
"1986-01-09T01:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.79,"bereinigt"
"1986-01-09T01:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",29.3,"bereinigt"
"1986-01-09T01:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",71.13,"bereinigt"
"1986-01-09T01:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",72.35,"bereinigt"
"1986-01-09T01:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",71.95,"bereinigt"
"1986-01-09T02:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.59,"bereinigt"
"1986-01-09T02:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",32.38,"bereinigt"
"1986-01-09T02:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",69.06,"bereinigt"
"1986-01-09T02:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",72.3,"bereinigt"
"1986-01-09T02:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",71.43,"bereinigt"
"1986-01-09T03:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.56,"bereinigt"
"1986-01-09T03:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",35.47,"bereinigt"
"1986-01-09T03:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",58.24,"bereinigt"
"1986-01-09T03:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",65.24,"bereinigt"
"1986-01-09T03:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",72.47,"bereinigt"
"1986-01-09T04:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.25,"bereinigt"
"1986-01-09T04:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",33.92,"bereinigt"
"1986-01-09T04:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",48.96,"bereinigt"
"1986-01-09T04:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",56.99,"bereinigt"
"1986-01-09T04:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",61.17,"bereinigt"
"1986-01-09T05:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.35,"bereinigt"
"1986-01-09T05:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",30.33,"bereinigt"
"1986-01-09T05:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",48.97,"bereinigt"
"1986-01-09T05:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",55.12,"bereinigt"
"1986-01-09T05:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",60.15,"bereinigt"
"1986-01-09T06:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.94,"bereinigt"
"1986-01-09T06:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",29.81,"bereinigt"
"1986-01-09T06:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",98.96,"bereinigt"
"1986-01-09T06:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",94.93,"bereinigt"
"1986-01-09T06:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1986-01-09T07:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",NA,"bereinigt"
"1986-01-09T07:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",NA,"bereinigt"
"1986-01-09T07:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",NA,"bereinigt"
"1986-01-09T07:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",NA,"bereinigt"
"1986-01-09T07:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1986-01-09T08:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",2.85,"bereinigt"
"1986-01-09T08:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",19.02,"bereinigt"
"1986-01-09T08:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",131.94,"bereinigt"
"1986-01-09T08:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",115.73,"bereinigt"
"1986-01-09T08:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",66.31,"bereinigt"
"1986-01-09T09:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",2.87,"bereinigt"
"1986-01-09T09:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",31.36,"bereinigt"
"1986-01-09T09:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",115.97,"bereinigt"
"1986-01-09T09:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",109.38,"bereinigt"
"1986-01-09T09:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",63.22,"bereinigt"
"1986-01-09T10:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",2.99,"bereinigt"
"1986-01-09T10:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",31.88,"bereinigt"
"1986-01-09T10:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",124.73,"bereinigt"
"1986-01-09T10:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",116.67,"bereinigt"
"1986-01-09T10:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",68.87,"bereinigt"
"1986-01-09T11:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",2.52,"bereinigt"
"1986-01-09T11:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",29.3,"bereinigt"
"1986-01-09T11:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",97.93,"bereinigt"
"1986-01-09T11:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",93.83,"bereinigt"
"1986-01-09T11:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",60.65,"bereinigt"
"1986-01-09T12:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",3.09,"bereinigt"
"1986-01-09T12:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",43.18,"bereinigt"
"1986-01-09T12:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",121.64,"bereinigt"
"1986-01-09T12:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",120.1,"bereinigt"
"1986-01-09T12:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",66.3,"bereinigt"
"1986-01-09T13:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",2.79,"bereinigt"
"1986-01-09T13:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",34.96,"bereinigt"
"1986-01-09T13:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",103.08,"bereinigt"
"1986-01-09T13:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",100.92,"bereinigt"
"1986-01-09T13:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",66.82,"bereinigt"
"1986-01-09T14:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",3.04,"bereinigt"
"1986-01-09T14:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",43.7,"bereinigt"
"1986-01-09T14:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",134.01,"bereinigt"
"1986-01-09T14:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",130.29,"bereinigt"
"1986-01-09T14:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",62.18,"bereinigt"
"1986-01-09T15:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",3.25,"bereinigt"
"1986-01-09T15:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",32.38,"bereinigt"
"1986-01-09T15:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",149.99,"bereinigt"
"1986-01-09T15:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",137.18,"bereinigt"
"1986-01-09T15:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",71.45,"bereinigt"
"1986-01-09T16:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",4.66,"bereinigt"
"1986-01-09T16:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",34.44,"bereinigt"
"1986-01-09T16:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",163.38,"bereinigt"
"1986-01-09T16:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",149,"bereinigt"
"1986-01-09T16:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",86.88,"bereinigt"
"1986-01-09T17:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",4.11,"bereinigt"
"1986-01-09T17:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",39.57,"bereinigt"
"1986-01-09T17:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",143.28,"bereinigt"
"1986-01-09T17:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",135.57,"bereinigt"
"1986-01-09T17:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",67.84,"bereinigt"
"1986-01-09T18:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",4.51,"bereinigt"
"1986-01-09T18:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",34.96,"bereinigt"
"1986-01-09T18:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",173.69,"bereinigt"
"1986-01-09T18:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",157.53,"bereinigt"
"1986-01-09T18:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",80.7,"bereinigt"
"1986-01-09T19:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",3.44,"bereinigt"
"1986-01-09T19:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",32.38,"bereinigt"
"1986-01-09T19:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",128.34,"bereinigt"
"1986-01-09T19:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",119.83,"bereinigt"
"1986-01-09T19:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",74.02,"bereinigt"
"1986-01-09T20:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",3.03,"bereinigt"
"1986-01-09T20:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",31.87,"bereinigt"
"1986-01-09T20:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",124.73,"bereinigt"
"1986-01-09T20:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",116.67,"bereinigt"
"1986-01-09T20:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",95.08,"bereinigt"
"1986-01-09T21:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",2.62,"bereinigt"
"1986-01-09T21:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",28.79,"bereinigt"
"1986-01-09T21:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",125.76,"bereinigt"
"1986-01-09T21:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",115.88,"bereinigt"
"1986-01-09T21:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1986-01-09T22:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.63,"bereinigt"
"1986-01-09T22:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",34.96,"bereinigt"
"1986-01-09T22:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",58.24,"bereinigt"
"1986-01-09T22:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",64.98,"bereinigt"
"1986-01-09T22:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1986-01-09T23:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.74,"bereinigt"
"1986-01-09T23:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",27.25,"bereinigt"
"1986-01-09T23:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",64.94,"bereinigt"
"1986-01-09T23:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",66.32,"bereinigt"
"1986-01-09T23:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1986-01-10T00:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.9,"bereinigt"
"1986-01-10T00:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",26.73,"bereinigt"
"1986-01-10T00:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",81.95,"bereinigt"
"1986-01-10T00:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",79.68,"bereinigt"
"1986-01-10T00:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",76.57,"bereinigt"
"1986-01-10T01:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.51,"bereinigt"
"1986-01-10T01:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",24.68,"bereinigt"
"1986-01-10T01:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",63.39,"bereinigt"
"1986-01-10T01:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",63.73,"bereinigt"
"1986-01-10T01:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",66.31,"bereinigt"
"1986-01-10T02:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.94,"bereinigt"
"1986-01-10T02:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",21.07,"bereinigt"
"1986-01-10T02:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",31.44,"bereinigt"
"1986-01-10T02:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",36.22,"bereinigt"
"1986-01-10T02:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",47.79,"bereinigt"
"1986-01-10T03:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.75,"bereinigt"
"1986-01-10T03:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",21.07,"bereinigt"
"1986-01-10T03:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",25.25,"bereinigt"
"1986-01-10T03:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",31.26,"bereinigt"
"1986-01-10T03:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",48.83,"bereinigt"
"1986-01-10T04:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.75,"bereinigt"
"1986-01-10T04:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",21.59,"bereinigt"
"1986-01-10T04:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",27.83,"bereinigt"
"1986-01-10T04:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",33.6,"bereinigt"
"1986-01-10T04:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",57.06,"bereinigt"
"1986-01-10T05:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.88,"bereinigt"
"1986-01-10T05:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",23.14,"bereinigt"
"1986-01-10T05:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",31.44,"bereinigt"
"1986-01-10T05:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",37.3,"bereinigt"
"1986-01-10T05:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",63.74,"bereinigt"
"1986-01-10T06:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.62,"bereinigt"
"1986-01-10T06:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",16.96,"bereinigt"
"1986-01-10T06:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",81.95,"bereinigt"
"1986-01-10T06:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",74.57,"bereinigt"
"1986-01-10T06:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",87.38,"bereinigt"
"1986-01-10T07:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",5.58,"bereinigt"
"1986-01-10T07:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",18.51,"bereinigt"
"1986-01-10T07:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",198.43,"bereinigt"
"1986-01-10T07:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",168.77,"bereinigt"
"1986-01-10T07:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",103.82,"bereinigt"
"1986-01-10T08:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",4.14,"bereinigt"
"1986-01-10T08:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",9.26,"bereinigt"
"1986-01-10T08:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",191.73,"bereinigt"
"1986-01-10T08:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",158.56,"bereinigt"
"1986-01-10T08:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",102.28,"bereinigt"
"1986-01-10T09:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",3.74,"bereinigt"
"1986-01-10T09:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",6.17,"bereinigt"
"1986-01-10T09:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",172.66,"bereinigt"
"1986-01-10T09:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",141.65,"bereinigt"
"1986-01-10T09:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",135.69,"bereinigt"
"1986-01-10T10:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",2.9,"bereinigt"
"1986-01-10T10:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",17.48,"bereinigt"
"1986-01-10T10:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",139.68,"bereinigt"
"1986-01-10T10:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",121.12,"bereinigt"
"1986-01-10T10:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",112.56,"bereinigt"
"1986-01-10T11:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.74,"bereinigt"
"1986-01-10T11:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",26.22,"bereinigt"
"1986-01-10T11:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",81.95,"bereinigt"
"1986-01-10T11:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",79.41,"bereinigt"
"1986-01-10T11:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",75.56,"bereinigt"
"1986-01-10T12:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",2.88,"bereinigt"
"1986-01-10T12:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",16.96,"bereinigt"
"1986-01-10T12:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",99.99,"bereinigt"
"1986-01-10T12:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",89.03,"bereinigt"
"1986-01-10T12:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1986-01-10T13:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.29,"bereinigt"
"1986-01-10T13:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",24.16,"bereinigt"
"1986-01-10T13:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",37.62,"bereinigt"
"1986-01-10T13:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",42.8,"bereinigt"
"1986-01-10T13:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1986-01-10T14:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.04,"bereinigt"
"1986-01-10T14:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",27.24,"bereinigt"
"1986-01-10T14:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",41.23,"bereinigt"
"1986-01-10T14:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",47.3,"bereinigt"
"1986-01-10T14:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",48.31,"bereinigt"
"1986-01-10T15:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.2,"bereinigt"
"1986-01-10T15:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",28.78,"bereinigt"
"1986-01-10T15:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",34.53,"bereinigt"
"1986-01-10T15:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",42.74,"bereinigt"
"1986-01-10T15:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",42.67,"bereinigt"
"1986-01-10T16:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.44,"bereinigt"
"1986-01-10T16:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",27.76,"bereinigt"
"1986-01-10T16:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",47.93,"bereinigt"
"1986-01-10T16:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",52.94,"bereinigt"
"1986-01-10T16:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",51.4,"bereinigt"
"1986-01-10T17:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.65,"bereinigt"
"1986-01-10T17:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",31.87,"bereinigt"
"1986-01-10T17:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",46.9,"bereinigt"
"1986-01-10T17:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",54.27,"bereinigt"
"1986-01-10T17:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",46.26,"bereinigt"
"1986-01-10T18:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.26,"bereinigt"
"1986-01-10T18:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",32.9,"bereinigt"
"1986-01-10T18:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",37.11,"bereinigt"
"1986-01-10T18:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",46.95,"bereinigt"
"1986-01-10T18:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",33.93,"bereinigt"
"1986-01-10T19:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",2.13,"bereinigt"
"1986-01-10T19:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",31.36,"bereinigt"
"1986-01-10T19:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",75.25,"bereinigt"
"1986-01-10T19:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",76.73,"bereinigt"
"1986-01-10T19:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",35.48,"bereinigt"
"1986-01-10T20:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.19,"bereinigt"
"1986-01-10T20:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",30.85,"bereinigt"
"1986-01-10T20:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",27.83,"bereinigt"
"1986-01-10T20:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",38.45,"bereinigt"
"1986-01-10T20:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",29.81,"bereinigt"
"1986-01-10T21:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.69,"bereinigt"
"1986-01-10T21:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",26.22,"bereinigt"
"1986-01-10T21:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",14.95,"bereinigt"
"1986-01-10T21:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",25.7,"bereinigt"
"1986-01-10T21:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",25.19,"bereinigt"
"1986-01-10T22:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.77,"bereinigt"
"1986-01-10T22:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",19.53,"bereinigt"
"1986-01-10T22:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",20.62,"bereinigt"
"1986-01-10T22:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",26.74,"bereinigt"
"1986-01-10T22:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",21.59,"bereinigt"
"1986-01-10T23:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.47,"bereinigt"
"1986-01-10T23:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",17.99,"bereinigt"
"1986-01-10T23:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",9.79,"bereinigt"
"1986-01-10T23:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",17.26,"bereinigt"
"1986-01-10T23:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",19.02,"bereinigt"
"1986-01-11T00:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.41,"bereinigt"
"1986-01-11T00:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",11.31,"bereinigt"
"1986-01-11T00:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",6.7,"bereinigt"
