"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"1983-02-28T11:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",45.64,"bereinigt"
"1983-02-28T11:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1983-02-28T12:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0,"bereinigt"
"1983-02-28T12:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",28.27,"bereinigt"
"1983-02-28T12:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",19.06,"bereinigt"
"1983-02-28T12:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",30.07,"bereinigt"
"1983-02-28T12:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1983-02-28T13:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0,"bereinigt"
"1983-02-28T13:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",40.61,"bereinigt"
"1983-02-28T13:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",23.19,"bereinigt"
"1983-02-28T13:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",39.83,"bereinigt"
"1983-02-28T13:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",27.24,"bereinigt"
"1983-02-28T14:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0,"bereinigt"
"1983-02-28T14:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",42.67,"bereinigt"
"1983-02-28T14:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",25.25,"bereinigt"
"1983-02-28T14:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",42.56,"bereinigt"
"1983-02-28T14:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",21.58,"bereinigt"
"1983-02-28T15:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0,"bereinigt"
"1983-02-28T15:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",47.29,"bereinigt"
"1983-02-28T15:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",29.38,"bereinigt"
"1983-02-28T15:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",48.28,"bereinigt"
"1983-02-28T15:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",39.58,"bereinigt"
"1983-02-28T16:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.08,"bereinigt"
"1983-02-28T16:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",51.4,"bereinigt"
"1983-02-28T16:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",30.41,"bereinigt"
"1983-02-28T16:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",51.26,"bereinigt"
"1983-02-28T16:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",34.96,"bereinigt"
"1983-02-28T17:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.82,"bereinigt"
"1983-02-28T17:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",60.66,"bereinigt"
"1983-02-28T17:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",56.69,"bereinigt"
"1983-02-28T17:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",77.17,"bereinigt"
"1983-02-28T17:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",49.34,"bereinigt"
"1983-02-28T18:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.09,"bereinigt"
"1983-02-28T18:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",56.04,"bereinigt"
"1983-02-28T18:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",75.25,"bereinigt"
"1983-02-28T18:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",89.63,"bereinigt"
"1983-02-28T18:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",34.96,"bereinigt"
"1983-02-28T19:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.22,"bereinigt"
"1983-02-28T19:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",60.15,"bereinigt"
"1983-02-28T19:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",98.44,"bereinigt"
"1983-02-28T19:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",110.38,"bereinigt"
"1983-02-28T19:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",42.65,"bereinigt"
"1983-02-28T20:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0,"bereinigt"
"1983-02-28T20:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",55.52,"bereinigt"
"1983-02-28T20:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",24.74,"bereinigt"
"1983-02-28T20:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",48.87,"bereinigt"
"1983-02-28T20:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",42.67,"bereinigt"
"1983-02-28T21:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0,"bereinigt"
"1983-02-28T21:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",48.31,"bereinigt"
"1983-02-28T21:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",20.62,"bereinigt"
"1983-02-28T21:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",41.79,"bereinigt"
"1983-02-28T21:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",33.4,"bereinigt"
"1983-02-28T22:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0,"bereinigt"
"1983-02-28T22:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",47.29,"bereinigt"
"1983-02-28T22:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",23.7,"bereinigt"
"1983-02-28T22:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",43.74,"bereinigt"
"1983-02-28T22:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",33.41,"bereinigt"
"1983-02-28T23:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.13,"bereinigt"
"1983-02-28T23:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",41.12,"bereinigt"
"1983-02-28T23:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",41.23,"bereinigt"
"1983-02-28T23:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",54.56,"bereinigt"
"1983-02-28T23:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",23.14,"bereinigt"
"1983-03-01T00:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.07,"bereinigt"
"1983-03-01T00:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",43.7,"bereinigt"
"1983-03-01T00:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",39.69,"bereinigt"
"1983-03-01T00:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",54.67,"bereinigt"
"1983-03-01T00:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",28.26,"bereinigt"
"1983-03-01T01:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0,"bereinigt"
"1983-03-01T01:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",32.9,"bereinigt"
"1983-03-01T01:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",12.37,"bereinigt"
"1983-03-01T01:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",27.12,"bereinigt"
"1983-03-01T01:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1983-03-01T02:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0,"bereinigt"
"1983-03-01T02:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",27.25,"bereinigt"
"1983-03-01T02:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",9.27,"bereinigt"
"1983-03-01T02:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",21.68,"bereinigt"
"1983-03-01T02:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1983-03-01T03:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0,"bereinigt"
"1983-03-01T03:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",25.71,"bereinigt"
"1983-03-01T03:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",7.73,"bereinigt"
"1983-03-01T03:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",19.64,"bereinigt"
"1983-03-01T03:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1983-03-01T04:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0,"bereinigt"
"1983-03-01T04:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",21.07,"bereinigt"
"1983-03-01T04:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",6.19,"bereinigt"
"1983-03-01T04:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",15.98,"bereinigt"
"1983-03-01T04:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",14.39,"bereinigt"
"1983-03-01T05:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0,"bereinigt"
"1983-03-01T05:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",26.22,"bereinigt"
"1983-03-01T05:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",6.19,"bereinigt"
"1983-03-01T05:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",18.67,"bereinigt"
"1983-03-01T05:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",16.96,"bereinigt"
"1983-03-01T06:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0,"bereinigt"
"1983-03-01T06:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",35.46,"bereinigt"
"1983-03-01T06:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",14.95,"bereinigt"
"1983-03-01T06:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",30.53,"bereinigt"
"1983-03-01T06:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",16.45,"bereinigt"
"1983-03-01T07:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.08,"bereinigt"
"1983-03-01T07:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",51.92,"bereinigt"
"1983-03-01T07:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",52.06,"bereinigt"
"1983-03-01T07:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",68.88,"bereinigt"
"1983-03-01T07:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",27.74,"bereinigt"
"1983-03-01T08:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.55,"bereinigt"
"1983-03-01T08:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",47.81,"bereinigt"
"1983-03-01T08:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",78.86,"bereinigt"
"1983-03-01T08:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",88.22,"bereinigt"
"1983-03-01T08:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",30.33,"bereinigt"
"1983-03-01T09:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.77,"bereinigt"
"1983-03-01T09:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",46.77,"bereinigt"
"1983-03-01T09:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",97.41,"bereinigt"
"1983-03-01T09:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",102.56,"bereinigt"
"1983-03-01T09:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",33.4,"bereinigt"
"1983-03-01T10:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.12,"bereinigt"
"1983-03-01T10:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",43.7,"bereinigt"
"1983-03-01T10:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",72.67,"bereinigt"
"1983-03-01T10:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",81.12,"bereinigt"
"1983-03-01T10:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",22.1,"bereinigt"
"1983-03-01T11:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.08,"bereinigt"
"1983-03-01T11:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",46.77,"bereinigt"
"1983-03-01T11:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",112.87,"bereinigt"
"1983-03-01T11:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",114.96,"bereinigt"
"1983-03-01T11:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",28.78,"bereinigt"
"1983-03-01T12:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.06,"bereinigt"
"1983-03-01T12:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",33.93,"bereinigt"
"1983-03-01T12:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",50.51,"bereinigt"
"1983-03-01T12:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",58.24,"bereinigt"
"1983-03-01T12:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",27.76,"bereinigt"
"1983-03-01T13:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.02,"bereinigt"
"1983-03-01T13:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",44.2,"bereinigt"
"1983-03-01T13:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",133.49,"bereinigt"
"1983-03-01T13:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",130.14,"bereinigt"
"1983-03-01T13:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",29.81,"bereinigt"
"1983-03-01T14:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",2.09,"bereinigt"
"1983-03-01T14:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",55.51,"bereinigt"
"1983-03-01T14:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",213.9,"bereinigt"
"1983-03-01T14:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",200.52,"bereinigt"
"1983-03-01T14:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",46.26,"bereinigt"
"1983-03-01T15:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",5.11,"bereinigt"
"1983-03-01T15:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",53.97,"bereinigt"
"1983-03-01T15:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",321.61,"bereinigt"
"1983-03-01T15:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",286.08,"bereinigt"
"1983-03-01T15:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",60.65,"bereinigt"
"1983-03-01T16:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",2.94,"bereinigt"
"1983-03-01T16:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",56.04,"bereinigt"
"1983-03-01T16:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",188.64,"bereinigt"
"1983-03-01T16:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",180.55,"bereinigt"
"1983-03-01T16:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1983-03-01T17:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",5.88,"bereinigt"
"1983-03-01T17:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",48.32,"bereinigt"
"1983-03-01T17:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",279.87,"bereinigt"
"1983-03-01T17:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",249.65,"bereinigt"
"1983-03-01T17:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1983-03-01T18:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",10.1,"bereinigt"
"1983-03-01T18:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",30.33,"bereinigt"
"1983-03-01T18:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",534.48,"bereinigt"
"1983-03-01T18:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",444.37,"bereinigt"
"1983-03-01T18:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1983-03-01T19:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",6.32,"bereinigt"
"1983-03-01T19:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",39.07,"bereinigt"
"1983-03-01T19:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",411.3,"bereinigt"
"1983-03-01T19:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",350.18,"bereinigt"
"1983-03-01T19:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",95.09,"bereinigt"
"1983-03-01T20:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",4.02,"bereinigt"
"1983-03-01T20:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",46.78,"bereinigt"
"1983-03-01T20:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",293.26,"bereinigt"
"1983-03-01T20:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",259.58,"bereinigt"
"1983-03-01T20:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",123.35,"bereinigt"
"1983-03-01T21:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.23,"bereinigt"
"1983-03-01T21:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",53.97,"bereinigt"
"1983-03-01T21:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",121.12,"bereinigt"
"1983-03-01T21:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",125.33,"bereinigt"
"1983-03-01T21:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",92,"bereinigt"
"1983-03-01T22:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",2.28,"bereinigt"
"1983-03-01T22:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",44.72,"bereinigt"
"1983-03-01T22:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",183.49,"bereinigt"
"1983-03-01T22:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",170.5,"bereinigt"
"1983-03-01T22:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",65.79,"bereinigt"
"1983-03-01T23:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.95,"bereinigt"
"1983-03-01T23:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",49.35,"bereinigt"
"1983-03-01T23:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",115.97,"bereinigt"
"1983-03-01T23:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",118.78,"bereinigt"
"1983-03-01T23:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",59.12,"bereinigt"
"1983-03-02T00:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0,"bereinigt"
"1983-03-02T00:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",46.27,"bereinigt"
"1983-03-02T00:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",24.23,"bereinigt"
"1983-03-02T00:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",43.62,"bereinigt"
"1983-03-02T00:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",45.24,"bereinigt"
"1983-03-02T01:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0,"bereinigt"
"1983-03-02T01:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",41.64,"bereinigt"
"1983-03-02T01:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",12.88,"bereinigt"
"1983-03-02T01:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",32.11,"bereinigt"
"1983-03-02T01:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",45.24,"bereinigt"
"1983-03-02T02:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0,"bereinigt"
"1983-03-02T02:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",38.04,"bereinigt"
"1983-03-02T02:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",13.91,"bereinigt"
"1983-03-02T02:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",31.05,"bereinigt"
"1983-03-02T02:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",44.72,"bereinigt"
"1983-03-02T03:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0,"bereinigt"
"1983-03-02T03:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",35.99,"bereinigt"
"1983-03-02T03:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",9.79,"bereinigt"
"1983-03-02T03:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",26.67,"bereinigt"
"1983-03-02T03:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",47.29,"bereinigt"
"1983-03-02T04:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0,"bereinigt"
"1983-03-02T04:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",40.61,"bereinigt"
"1983-03-02T04:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",20.62,"bereinigt"
"1983-03-02T04:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",37.76,"bereinigt"
"1983-03-02T04:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",51.41,"bereinigt"
"1983-03-02T05:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.1,"bereinigt"
"1983-03-02T05:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",42.66,"bereinigt"
"1983-03-02T05:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",37.62,"bereinigt"
"1983-03-02T05:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",52.48,"bereinigt"
"1983-03-02T05:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",64.77,"bereinigt"
"1983-03-02T06:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.68,"bereinigt"
"1983-03-02T06:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",43.18,"bereinigt"
"1983-03-02T06:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",71.13,"bereinigt"
"1983-03-02T06:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",79.6,"bereinigt"
"1983-03-02T06:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",82.24,"bereinigt"
"1983-03-02T07:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",5.84,"bereinigt"
"1983-03-02T07:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",31.88,"bereinigt"
"1983-03-02T07:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",371.61,"bereinigt"
"1983-03-02T07:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",314.6,"bereinigt"
"1983-03-02T07:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1983-03-02T08:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",6.03,"bereinigt"
"1983-03-02T08:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",22.11,"bereinigt"
"1983-03-02T08:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",407.69,"bereinigt"
"1983-03-02T08:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",338.42,"bereinigt"
"1983-03-02T08:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1983-03-02T09:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",3.5,"bereinigt"
"1983-03-02T09:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",28.79,"bereinigt"
"1983-03-02T09:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",355.63,"bereinigt"
"1983-03-02T09:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",300.18,"bereinigt"
"1983-03-02T09:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1983-03-02T10:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",2.81,"bereinigt"
"1983-03-02T10:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",31.35,"bereinigt"
"1983-03-02T10:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",291.72,"bereinigt"
"1983-03-02T10:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",250.28,"bereinigt"
"1983-03-02T10:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",98.69,"bereinigt"
"1983-03-02T11:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",3.72,"bereinigt"
"1983-03-02T11:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",30.33,"bereinigt"
"1983-03-02T11:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",381.92,"bereinigt"
"1983-03-02T11:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",322.06,"bereinigt"
"1983-03-02T11:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",90.47,"bereinigt"
"1983-03-02T12:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",2.54,"bereinigt"
"1983-03-02T12:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",35.98,"bereinigt"
"1983-03-02T12:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",224.21,"bereinigt"
"1983-03-02T12:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",198.57,"bereinigt"
"1983-03-02T12:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",85.32,"bereinigt"
"1983-03-02T13:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",2.8,"bereinigt"
"1983-03-02T13:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",40.1,"bereinigt"
"1983-03-02T13:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",277.29,"bereinigt"
"1983-03-02T13:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",243.29,"bereinigt"
"1983-03-02T13:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",78.64,"bereinigt"
"1983-03-02T14:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",3.84,"bereinigt"
